booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
102469,1161,Customer_1161,Individual,2022-06-16,Bangalore,None,15,Coral Residency,Kochi,5,Premium,100,2024-05-12,2024-08-10,2024-08-14,Standard,1,4,OTA,6160.34,0.0,NONE,24641.36,UPI,Completed,5.0,2024-08-30
102470,1162,Customer_1162,Individual,2022-12-16,Manali,Gold,42,Ivory Lodge,Jaipur,4,Premium,60,2024-05-10,2024-06-19,2024-06-22,Suite,1,3,Travel Agent,13011.57,0.0,NONE,39034.71,Net Banking,Cancelled,,
102471,1163,Customer_1163,Corporate,2023-04-25,Manali,None,15,Coral Residency,Kochi,5,Premium,100,2024-06-07,2024-06-22,2024-06-24,Standard,2,2,Travel Agent,6717.46,2254.29,SAVE10,24615.55,UPI,Cancelled,,
102472,1164,Customer_1164,Individual,2022-12-09,Manali,None,25,Pearl Retreat,Mumbai,4,Premium,200,2024-07-07,2024-09-05,2024-09-06,Suite,1,1,Direct Website,24817.55,0.0,NONE,24817.55,Debit Card,Cancelled,,
102473,1164,Customer_1164,Individual,2022-12-09,Manali,None,40,Mango Retreat,Mumbai,4,Premium,120,2024-07-05,2024-07-07,2024-07-09,Standard,1,2,Travel Agent,10937.74,0.0,,21875.48,Credit Card,Completed,,
102474,1164,Customer_1164,Individual,2022-12-09,Manali,None,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-06-16,2024-07-01,2024-07-04,Standard,1,3,OTA,5444.7,4454.82,FEST15,11879.28,Credit Card,Completed,,
102475,1165,Customer_1165,Individual,2022-10-09,Delhi,None,6,Hilltop Inn,Delhi,5,Premium,60,2024-01-11,2024-02-05,2024-02-07,Standard,1,2,Corporate Portal,8312.85,0.0,NONE,16625.7,Debit Card,Completed,,
102476,1165,Customer_1165,Individual,2022-10-09,Delhi,None,13,Marigold Lodge,Kochi,2,Mid-Range,60,2024-12-08,2024-12-10,2024-12-12,Standard,1,2,Direct Website,4272.47,0.0,,8544.94,Credit Card,Completed,2.0,2024-12-28
102477,1165,Customer_1165,Individual,2022-10-09,Delhi,None,16,Mango Manor,Jaipur,5,Premium,150,2024-02-28,2024-03-06,2024-03-09,Standard,1,3,Direct Website,7795.52,0.0,NONE,23386.56,Debit Card,Completed,,
102478,1165,Customer_1165,Individual,2022-10-09,Delhi,None,46,Marigold Suites,Mumbai,2,Budget,100,2024-02-23,2024-03-09,2024-03-11,Standard,1,2,OTA,2597.88,1136.6,SAVE10,4059.16,Debit Card,Completed,3.0,2024-03-26
102479,1165,Customer_1165,Individual,2022-10-09,Delhi,None,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-01-17,2024-01-24,2024-01-25,Deluxe,1,1,Direct Website,15976.01,2445.53,APPDEAL,13530.48,UPI,Completed,4.0,2024-02-13
102480,1165,Customer_1165,Individual,2022-10-09,Delhi,None,22,Olive Courtyard,Delhi,3,Premium,150,2024-12-10,2024-12-25,2024-12-29,Standard,1,4,Direct Website,9989.85,0.0,NONE,39959.4,Debit Card,Completed,,
102481,1166,Customer_1166,Corporate,2023-06-27,Goa,None,24,Tusker Palace,Goa,2,Mid-Range,100,2024-06-22,2024-06-29,2024-06-30,Standard,1,1,OTA,3717.94,0.0,,3717.94,UPI,Completed,5.0,2024-07-14
102482,1167,Customer_1167,Individual,2023-05-05,Chennai,Silver,30,Lotus Heights,Kochi,4,Luxury,200,2024-11-08,2024-11-10,2024-11-12,Deluxe,1,2,Travel Agent,17350.93,3065.23,FEST15,31636.63,UPI,Completed,,
102483,1167,Customer_1167,Individual,2023-05-05,Chennai,Silver,26,Emerald Stay,Goa,5,Mid-Range,100,2024-03-07,2024-04-01,2024-04-04,Standard,1,3,Corporate Portal,6470.08,2277.08,SAVE10,17133.16,Debit Card,Completed,4.0,2024-04-22
102484,1168,Customer_1168,Individual,2022-10-01,Udaipur,Silver,41,Mango Lodge,Chennai,3,Budget,100,2024-05-06,2024-08-04,2024-08-05,Standard,1,1,Travel Agent,2118.77,0.0,,2118.77,UPI,Completed,,
102485,1168,Customer_1168,Individual,2022-10-01,Udaipur,Silver,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-06-30,2024-07-15,2024-07-19,Standard,1,4,Travel Agent,20147.33,0.0,,80589.32,UPI,Completed,4.0,2024-08-04
102486,1169,Customer_1169,Individual,2022-10-26,Bangalore,None,11,Maple Manor,Pune,5,Premium,150,2024-03-22,2024-05-01,2024-05-02,Standard,1,1,Travel Agent,6343.67,0.0,,6343.67,Net Banking,Cancelled,,
102487,1170,Customer_1170,Individual,2023-02-15,Mumbai,None,39,Coral Suites,Delhi,5,Mid-Range,150,2024-01-24,2024-02-08,2024-02-12,Deluxe,1,4,OTA,6633.37,0.0,,26533.48,UPI,Completed,,
102488,1170,Customer_1170,Individual,2023-02-15,Mumbai,None,3,Sea Breeze Resort,Chennai,5,Luxury,60,2024-04-30,2024-05-07,2024-05-08,Deluxe,1,1,Direct Website,20063.7,0.0,NONE,20063.7,Credit Card,Completed,3.0,2024-05-23
102489,1171,Customer_1171,Individual,2023-12-18,Delhi,Gold,1,The Grand Plaza,Delhi,5,Budget,60,2024-02-10,2024-03-21,2024-03-23,Standard,1,2,Corporate Portal,2375.91,285.88,APPDEAL,4465.94,UPI,Completed,5.0,2024-03-30
102490,1172,Customer_1172,Individual,2023-09-08,Delhi,Silver,31,Indigo Lodge,Pune,3,Budget,80,2024-01-09,2024-01-16,2024-01-23,Deluxe,1,7,OTA,2922.61,0.0,,20458.27,UPI,Cancelled,,
102491,1172,Customer_1172,Individual,2023-09-08,Delhi,Silver,28,Ivory Manor,Mumbai,2,Mid-Range,40,2024-12-14,2024-12-29,2024-12-31,Deluxe,1,2,Travel Agent,8008.31,0.0,NONE,16016.62,Credit Card,Completed,,
102492,1172,Customer_1172,Individual,2023-09-08,Delhi,Silver,43,Crimson Heights,Delhi,5,Budget,30,2024-03-26,2024-04-10,2024-04-11,Deluxe,1,1,Corporate Portal,3097.78,157.23,APPDEAL,2940.55,UPI,Completed,,
102493,1172,Customer_1172,Individual,2023-09-08,Delhi,Silver,16,Mango Manor,Jaipur,5,Premium,150,2024-05-14,2024-05-16,2024-05-17,Suite,1,1,OTA,14877.87,2228.37,APPDEAL,12649.5,Credit Card,Completed,3.0,2024-05-24
102494,1172,Customer_1172,Individual,2023-09-08,Delhi,Silver,29,Saffron Courtyard,Udaipur,2,Budget,200,2023-12-26,2024-01-10,2024-01-11,Standard,1,1,Travel Agent,3153.11,394.21,APPDEAL,2758.9,Credit Card,Completed,5.0,2024-01-23
102495,1173,Customer_1173,Individual,2023-12-22,Delhi,None,21,Indigo Retreat,Manali,5,Luxury,100,2024-08-04,2024-08-11,2024-08-15,Standard,1,4,OTA,12786.29,7970.79,SAVE10,43174.37,Net Banking,Completed,5.0,2024-08-17
102496,1173,Customer_1173,Individual,2023-12-22,Delhi,None,59,Lotus Stay,Udaipur,2,Premium,30,2024-03-01,2024-03-16,2024-03-18,Suite,1,2,OTA,20491.14,0.0,,40982.28,Net Banking,Completed,,
102497,1173,Customer_1173,Individual,2023-12-22,Delhi,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-10-11,2024-10-18,2024-10-22,Standard,1,4,Direct Website,2084.78,0.0,,8339.12,Net Banking,Completed,3.0,2024-11-10
102498,1173,Customer_1173,Individual,2023-12-22,Delhi,None,56,Mango Suites,Chennai,5,Premium,60,2024-04-12,2024-07-11,2024-07-12,Deluxe,1,1,OTA,11077.38,1776.72,APPDEAL,9300.66,Debit Card,Cancelled,,
102499,1173,Customer_1173,Individual,2023-12-22,Delhi,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2023-11-02,2024-01-01,2024-01-03,Standard,1,2,OTA,2136.96,0.0,,4273.92,Net Banking,Completed,,
102500,1173,Customer_1173,Individual,2023-12-22,Delhi,None,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-02-02,2024-02-09,2024-02-14,Deluxe,1,5,OTA,6905.06,0.0,,34525.3,Debit Card,Completed,5.0,2024-03-04
102501,1173,Customer_1173,Individual,2023-12-22,Delhi,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-10-05,2024-10-12,2024-10-14,Standard,1,2,Travel Agent,3259.19,0.0,,6518.38,UPI,Completed,4.0,2024-10-26
102502,1173,Customer_1173,Individual,2023-12-22,Delhi,None,25,Pearl Retreat,Mumbai,4,Premium,200,2024-06-11,2024-06-18,2024-06-22,Deluxe,1,4,Direct Website,13435.97,7276.91,FEST15,46466.97,Debit Card,Cancelled,,
102503,1173,Customer_1173,Individual,2023-12-22,Delhi,None,6,Hilltop Inn,Delhi,5,Premium,60,2024-09-05,2024-09-30,2024-10-03,Deluxe,1,3,OTA,11909.4,0.0,,35728.2,UPI,Cancelled,,
102504,1173,Customer_1173,Individual,2023-12-22,Delhi,None,38,Indigo Residency,Chennai,4,Premium,80,2024-07-16,2024-07-31,2024-08-02,Standard,1,2,OTA,8462.55,0.0,,16925.1,UPI,Completed,,
102505,1173,Customer_1173,Individual,2023-12-22,Delhi,None,7,Royal Orchid,Manali,4,Premium,120,2024-02-01,2024-04-01,2024-04-04,Deluxe,1,3,Direct Website,9581.82,0.0,NONE,28745.46,Debit Card,Completed,5.0,2024-04-10
102506,1173,Customer_1173,Individual,2023-12-22,Delhi,None,21,Indigo Retreat,Manali,5,Luxury,100,2024-02-04,2024-03-15,2024-03-17,Suite,1,2,Corporate Portal,22132.42,0.0,NONE,44264.84,Debit Card,Completed,,
102507,1173,Customer_1173,Individual,2023-12-22,Delhi,None,5,Hilltop Inn,Jaipur,4,Budget,120,2024-02-01,2024-04-01,2024-04-05,Standard,1,4,Corporate Portal,2057.07,1054.58,FEST15,7173.7,Debit Card,Completed,5.0,2024-04-10
102508,1173,Customer_1173,Individual,2023-12-22,Delhi,None,25,Pearl Retreat,Mumbai,4,Premium,200,2023-12-26,2024-02-24,2024-02-26,Deluxe,1,2,Corporate Portal,14046.79,4475.91,WELCOME,23617.67,Net Banking,Cancelled,,
102509,1174,Customer_1174,Corporate,2022-10-25,Udaipur,Gold,46,Marigold Suites,Mumbai,2,Budget,100,2024-02-17,2024-03-03,2024-03-05,Standard,3,2,Corporate Portal,2651.31,0.0,,15907.86,Credit Card,Cancelled,,
102510,1175,Customer_1175,Individual,2022-09-30,Delhi,None,39,Coral Suites,Delhi,5,Mid-Range,150,2024-10-03,2024-10-18,2024-10-20,Standard,1,2,Corporate Portal,5106.15,1828.49,SAVE10,8383.81,UPI,Completed,4.0,2024-11-05
102511,1175,Customer_1175,Individual,2022-09-30,Delhi,None,46,Marigold Suites,Mumbai,2,Budget,100,2024-08-15,2024-08-22,2024-08-25,Standard,1,3,OTA,3363.26,1401.22,WELCOME,8688.56,Net Banking,Completed,,
102512,1175,Customer_1175,Individual,2022-09-30,Delhi,None,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-06-25,2024-08-04,2024-08-11,Standard,1,7,OTA,4526.82,6952.94,SAVE10,24734.8,Net Banking,Cancelled,,
102513,1175,Customer_1175,Individual,2022-09-30,Delhi,None,17,Marigold Palace,Jaipur,4,Budget,60,2024-10-01,2024-10-03,2024-10-06,Standard,1,3,OTA,2335.14,0.0,,7005.42,Net Banking,No-Show,,
102514,1175,Customer_1175,Individual,2022-09-30,Delhi,None,35,Sapphire Retreat,Bangalore,3,Mid-Range,150,2024-12-11,2024-12-13,2024-12-16,Deluxe,1,3,Travel Agent,5355.93,1572.76,SAVE10,14495.03,Net Banking,Completed,2.0,2024-12-28
102515,1175,Customer_1175,Individual,2022-09-30,Delhi,None,21,Indigo Retreat,Manali,5,Luxury,100,2024-05-27,2024-05-29,2024-06-03,Standard,1,5,OTA,13893.21,0.0,NONE,69466.05,Net Banking,Completed,,
102516,1175,Customer_1175,Individual,2022-09-30,Delhi,None,24,Tusker Palace,Goa,2,Mid-Range,100,2024-08-13,2024-10-12,2024-10-13,Standard,1,1,Corporate Portal,7690.11,0.0,,7690.11,Debit Card,Completed,,
102517,1175,Customer_1175,Individual,2022-09-30,Delhi,None,45,Velvet Heights,Jaipur,2,Budget,100,2024-06-30,2024-07-02,2024-07-03,Deluxe,1,1,OTA,2410.63,0.0,,2410.63,Debit Card,Completed,,
102518,1175,Customer_1175,Individual,2022-09-30,Delhi,None,36,Jade Retreat,Udaipur,3,Budget,200,2024-06-26,2024-08-05,2024-08-12,Suite,1,7,Direct Website,4980.07,0.0,,31374.44,UPI,Completed,,
102519,1175,Customer_1175,Individual,2022-09-30,Delhi,None,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-09-26,2024-11-25,2024-11-28,Suite,1,3,Travel Agent,31730.82,0.0,NONE,95192.46,Debit Card,Cancelled,,
102520,1175,Customer_1175,Individual,2022-09-30,Delhi,None,52,Ivory Stay,Mumbai,2,Budget,40,2024-07-18,2024-08-02,2024-08-03,Deluxe,1,1,Corporate Portal,3649.56,0.0,,3649.56,UPI,Completed,,
102521,1175,Customer_1175,Individual,2022-09-30,Delhi,None,34,Indigo Palace,Kochi,2,Budget,80,2024-09-05,2024-11-04,2024-11-07,Standard,1,3,OTA,1956.81,1473.62,WELCOME,4396.81,Credit Card,Completed,,
102522,1176,Customer_1176,Individual,2022-11-07,Goa,Silver,8,Royal Orchid,Jaipur,5,Budget,80,2024-09-05,2024-09-07,2024-09-09,Standard,1,2,Travel Agent,1958.86,0.0,,3917.72,Net Banking,Completed,,
102523,1176,Customer_1176,Individual,2022-11-07,Goa,Silver,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-03-22,2024-03-29,2024-04-01,Standard,1,3,Direct Website,5404.83,0.0,,16214.49,UPI,Completed,4.0,2024-04-14
102524,1176,Customer_1176,Individual,2022-11-07,Goa,Silver,11,Maple Manor,Pune,5,Premium,150,2024-05-07,2024-05-09,2024-05-10,Suite,1,1,Direct Website,13552.39,0.0,,13552.39,Credit Card,Completed,3.0,2024-05-23
102525,1176,Customer_1176,Individual,2022-11-07,Goa,Silver,30,Lotus Heights,Kochi,4,Luxury,200,2024-02-01,2024-05-01,2024-05-04,Standard,1,3,OTA,11812.47,6872.65,WELCOME,28564.76,Net Banking,Cancelled,,
102526,1176,Customer_1176,Individual,2022-11-07,Goa,Silver,9,Maple Stay,Chennai,4,Budget,60,2024-02-11,2024-02-26,2024-03-01,Suite,1,4,OTA,4606.87,3015.19,FEST15,15412.29,Credit Card,Cancelled,,
102527,1176,Customer_1176,Individual,2022-11-07,Goa,Silver,30,Lotus Heights,Kochi,4,Luxury,200,2024-07-31,2024-08-15,2024-08-18,Standard,1,3,OTA,11804.5,0.0,NONE,35413.5,Credit Card,Completed,4.0,2024-08-19
102528,1177,Customer_1177,Individual,2023-01-31,Delhi,Gold,8,Royal Orchid,Jaipur,5,Budget,80,2023-12-28,2024-01-12,2024-01-13,Suite,1,1,Travel Agent,4508.53,0.0,,4508.53,Debit Card,Completed,4.0,2024-01-20
102529,1177,Customer_1177,Individual,2023-01-31,Delhi,Gold,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-03-13,2024-04-07,2024-04-10,Standard,1,3,OTA,2034.5,0.0,,6103.5,UPI,Cancelled,,
102530,1178,Customer_1178,Individual,2022-03-18,Jaipur,None,50,Saffron Manor,Mumbai,4,Premium,100,2024-12-23,2024-12-30,2024-12-31,Deluxe,1,1,OTA,13150.81,0.0,NONE,13150.81,Credit Card,Completed,,
102531,1178,Customer_1178,Individual,2022-03-18,Jaipur,None,6,Hilltop Inn,Delhi,5,Premium,60,2024-06-07,2024-06-22,2024-06-23,Deluxe,1,1,Travel Agent,13256.12,0.0,,13256.12,UPI,Completed,5.0,2024-07-11
102532,1178,Customer_1178,Individual,2022-03-18,Jaipur,None,17,Marigold Palace,Jaipur,4,Budget,60,2024-06-24,2024-07-19,2024-07-21,Standard,1,2,OTA,1916.22,699.48,SAVE10,3132.96,UPI,Completed,5.0,2024-08-09
102533,1178,Customer_1178,Individual,2022-03-18,Jaipur,None,26,Emerald Stay,Goa,5,Mid-Range,100,2024-10-27,2024-11-03,2024-11-06,Deluxe,1,3,Corporate Portal,11879.88,0.0,NONE,35639.64,UPI,Completed,5.0,2024-11-12
102534,1179,Customer_1179,Corporate,2022-01-11,Jaipur,None,7,Royal Orchid,Manali,4,Premium,120,2024-01-03,2024-03-03,2024-03-05,Standard,1,2,Corporate Portal,7729.11,0.0,,15458.22,Net Banking,Completed,8.0,2024-03-08
102535,1180,Customer_1180,Group,2022-05-11,Pune,Silver,43,Crimson Heights,Delhi,5,Budget,30,2023-12-25,2024-02-23,2024-02-25,Deluxe,3,2,Direct Website,3203.35,0.0,,19220.1,Debit Card,Completed,,
102536,1180,Customer_1180,Group,2022-05-11,Pune,Silver,1,The Grand Plaza,Delhi,5,Budget,60,2024-12-01,2024-12-08,2024-12-13,Deluxe,4,5,OTA,3307.51,8506.96,WELCOME,57643.24,Credit Card,Completed,5.0,2024-12-20
102537,1180,Customer_1180,Group,2022-05-11,Pune,Silver,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-03-23,2024-04-17,2024-04-18,Deluxe,2,1,Travel Agent,7596.41,2478.6,WELCOME,12714.22,Net Banking,Completed,5.0,2024-04-22
102538,1180,Customer_1180,Group,2022-05-11,Pune,Silver,17,Marigold Palace,Jaipur,4,Budget,60,2023-12-11,2024-01-05,2024-01-08,Standard,3,3,Travel Agent,2144.78,0.0,,19303.02,UPI,Cancelled,,
102539,1181,Customer_1181,Individual,2023-09-12,Manali,Silver,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-02-10,2024-02-25,2024-02-28,Deluxe,1,3,Corporate Portal,7191.5,0.0,,21574.5,Debit Card,Cancelled,,
102540,1181,Customer_1181,Individual,2023-09-12,Manali,Silver,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-11-22,2024-12-07,2024-12-12,Deluxe,1,5,Travel Agent,7985.9,0.0,,39929.5,Debit Card,Completed,4.0,2024-12-25
102541,1181,Customer_1181,Individual,2023-09-12,Manali,Silver,36,Jade Retreat,Udaipur,3,Budget,200,2024-03-30,2024-06-28,2024-06-29,Deluxe,1,1,Travel Agent,3810.46,528.05,APPDEAL,3282.41,Net Banking,Completed,2.0,2024-07-12
102542,1182,Customer_1182,Individual,2022-04-27,Delhi,Silver,6,Hilltop Inn,Delhi,5,Premium,60,2024-11-19,2024-12-14,2024-12-16,Standard,1,2,Travel Agent,8540.54,0.0,,17081.08,Debit Card,Completed,5.0,2024-12-23
102543,1182,Customer_1182,Individual,2022-04-27,Delhi,Silver,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-05-20,2024-05-27,2024-05-30,Suite,1,3,Corporate Portal,10199.03,0.0,,30597.09,Net Banking,Completed,3.0,2024-06-10
102544,1183,Customer_1183,Individual,2022-01-01,Chennai,None,46,Marigold Suites,Mumbai,2,Budget,100,2024-11-06,2024-12-16,2024-12-17,Standard,1,1,OTA,2726.13,328.2,WELCOME,2397.93,Net Banking,Cancelled,,
102545,1184,Customer_1184,Individual,2023-10-17,Pune,Silver,21,Indigo Retreat,Manali,5,Luxury,100,2024-03-28,2024-03-30,2024-04-01,Suite,1,2,OTA,26624.77,0.0,,53249.54,Net Banking,Completed,3.0,2024-04-16
102546,1185,Customer_1185,Individual,2022-12-25,Manali,None,6,Hilltop Inn,Delhi,5,Premium,60,2024-01-19,2024-01-26,2024-01-27,Standard,1,1,Travel Agent,10319.69,0.0,NONE,10319.69,Net Banking,Completed,,
102547,1185,Customer_1185,Individual,2022-12-25,Manali,None,60,Coral Haven,Mumbai,3,Premium,60,2024-09-16,2024-10-11,2024-10-13,Standard,1,2,OTA,13610.64,4357.87,APPDEAL,22863.41,Debit Card,Completed,,
102548,1185,Customer_1185,Individual,2022-12-25,Manali,None,38,Indigo Residency,Chennai,4,Premium,80,2024-04-28,2024-05-23,2024-05-24,Deluxe,1,1,Travel Agent,12219.41,0.0,NONE,12219.41,UPI,Completed,1.0,2024-05-29
102549,1186,Customer_1186,Individual,2022-12-26,Goa,Silver,11,Maple Manor,Pune,5,Premium,150,2024-11-04,2024-11-11,2024-11-16,Suite,1,5,OTA,16028.51,0.0,,80142.55,UPI,Completed,4.0,2024-12-02
102550,1187,Customer_1187,Individual,2022-10-29,Goa,None,7,Royal Orchid,Manali,4,Premium,120,2024-07-13,2024-07-15,2024-07-16,Standard,1,1,Direct Website,7588.81,0.0,NONE,7588.81,Debit Card,Cancelled,,
102551,1187,Customer_1187,Individual,2022-10-29,Goa,None,5,Hilltop Inn,Jaipur,4,Budget,120,2024-11-11,2024-12-06,2024-12-11,Suite,1,5,OTA,4413.18,0.0,,22065.9,Credit Card,Completed,5.0,2024-12-26
102552,1187,Customer_1187,Individual,2022-10-29,Goa,None,22,Olive Courtyard,Delhi,3,Premium,150,2024-03-13,2024-03-20,2024-03-22,Suite,1,2,Corporate Portal,17110.68,0.0,NONE,34221.36,Credit Card,Completed,,
102553,1188,Customer_1188,Individual,2022-10-28,Delhi,None,11,Maple Manor,Pune,5,Premium,150,2024-12-15,2024-12-22,2024-12-23,Suite,1,1,Corporate Portal,14274.15,2350.99,WELCOME,11923.16,Debit Card,Completed,3.0,2025-01-07
102554,1188,Customer_1188,Individual,2022-10-28,Delhi,None,38,Indigo Residency,Chennai,4,Premium,80,2024-03-03,2024-04-12,2024-04-15,Standard,1,3,Corporate Portal,7203.76,0.0,,21611.28,Debit Card,Completed,,
102555,1189,Customer_1189,Individual,2022-11-26,Pune,None,48,Tusker Lodge,Mumbai,5,Mid-Range,80,2024-01-29,2024-02-23,2024-02-28,Deluxe,1,5,Travel Agent,8365.22,2191.11,WELCOME,39634.99,UPI,Cancelled,,
102556,1190,Customer_1190,Individual,2022-08-18,Jaipur,Gold,17,Marigold Palace,Jaipur,4,Budget,60,2024-02-25,2024-03-03,2024-03-07,Deluxe,1,4,Travel Agent,2387.11,0.0,,9548.44,Credit Card,Completed,,
102557,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,38,Indigo Residency,Chennai,4,Premium,80,2024-10-29,2024-11-05,2024-11-06,Suite,1,1,OTA,17022.8,0.0,NONE,17022.8,Credit Card,Cancelled,,
102558,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,13,Marigold Lodge,Kochi,2,Mid-Range,60,2024-02-20,2024-02-27,2024-03-02,Standard,1,4,OTA,3544.63,0.0,NONE,14178.52,Debit Card,Completed,2.0,2024-03-20
102559,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,36,Jade Retreat,Udaipur,3,Budget,200,2024-01-02,2024-01-27,2024-01-29,Deluxe,1,2,Corporate Portal,4503.45,1115.17,FEST15,7891.73,Credit Card,Completed,,
102560,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,35,Sapphire Retreat,Bangalore,3,Mid-Range,150,2024-01-26,2024-04-25,2024-04-27,Deluxe,1,2,Direct Website,6164.95,0.0,NONE,12329.9,Debit Card,Completed,,
102561,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,36,Jade Retreat,Udaipur,3,Budget,200,2024-02-04,2024-04-04,2024-04-06,Standard,1,2,Direct Website,2921.29,0.0,NONE,5842.58,Net Banking,Completed,4.0,2024-04-13
102562,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,43,Crimson Heights,Delhi,5,Budget,30,2024-01-01,2024-01-26,2024-01-29,Standard,1,3,OTA,2344.1,1146.93,FEST15,5885.37,Credit Card,Completed,3.0,2024-02-18
102563,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-09-23,2024-12-22,2024-12-23,Deluxe,1,1,OTA,6458.09,0.0,,6458.09,Credit Card,Completed,1.0,2024-12-30
102564,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,3,Sea Breeze Resort,Chennai,5,Luxury,60,2023-12-13,2024-01-07,2024-01-10,Standard,1,3,Travel Agent,11908.08,0.0,NONE,35724.24,UPI,Completed,3.0,2024-01-22
102565,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-01-26,2024-02-02,2024-02-05,Standard,1,3,Travel Agent,4858.45,0.0,,14575.35,Credit Card,Completed,4.0,2024-02-22
102566,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-08-07,2024-09-01,2024-09-04,Standard,1,3,Travel Agent,4611.52,873.54,WELCOME,12961.02,Net Banking,Cancelled,,
102567,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-01-01,2024-01-03,2024-01-06,Standard,1,3,OTA,6517.43,0.0,NONE,19552.29,UPI,Completed,4.0,2024-01-22
102568,1191,Customer_1191,Individual,2022-12-29,Manali,Silver,19,Amber Haven,Kochi,5,Premium,30,2024-08-23,2024-08-25,2024-08-27,Standard,1,2,Direct Website,6414.49,1571.91,FEST15,11257.07,Credit Card,Completed,4.0,2024-09-11
102569,1192,Customer_1192,Individual,2023-12-17,Bangalore,Platinum,39,Coral Suites,Delhi,5,Mid-Range,150,2024-06-15,2024-06-22,2024-06-29,Deluxe,1,7,Travel Agent,6693.25,0.0,,46852.75,Debit Card,Cancelled,,
102570,1192,Customer_1192,Individual,2023-12-17,Bangalore,Platinum,11,Maple Manor,Pune,5,Premium,150,2024-08-21,2024-09-05,2024-09-07,Standard,1,2,Direct Website,7373.69,1005.32,WELCOME,13742.06,UPI,Completed,4.0,2024-09-20
102571,1192,Customer_1192,Individual,2023-12-17,Bangalore,Platinum,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-11-30,2024-12-15,2024-12-18,Deluxe,1,3,OTA,2522.1,1648.18,WELCOME,5918.12,Net Banking,Completed,,
102572,1193,Customer_1193,Individual,2022-11-13,Goa,Silver,7,Royal Orchid,Manali,4,Premium,120,2024-04-30,2024-05-15,2024-05-17,Suite,1,2,Travel Agent,13437.99,2214.45,FEST15,24661.53,UPI,Completed,4.0,2024-05-19
102573,1194,Customer_1194,Individual,2022-03-29,Bangalore,Silver,18,Tusker Haven,Chennai,5,Mid-Range,80,2024-03-09,2024-04-18,2024-04-21,Deluxe,0,3,Travel Agent,5236.46,0.0,APPDEAL,0.0,Debit Card,Cancelled,,
102574,1195,Customer_1195,Individual,2022-09-08,Chennai,Gold,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-03-03,2024-03-10,2024-03-17,Deluxe,1,7,Travel Agent,5278.57,0.0,,36949.99,UPI,Completed,4.0,2024-04-05
102575,1196,Customer_1196,Individual,2023-11-13,Mumbai,Silver,30,Lotus Heights,Kochi,4,Luxury,200,2024-11-24,2024-12-01,2024-12-02,Deluxe,1,1,OTA,15087.94,0.0,,15087.94,Debit Card,Completed,4.0,2024-12-07
102576,1196,Customer_1196,Individual,2023-11-13,Mumbai,Silver,29,Saffron Courtyard,Udaipur,2,Budget,200,2024-04-19,2024-04-21,2024-04-24,Deluxe,1,3,Direct Website,3548.05,1930.89,FEST15,8713.26,Credit Card,Completed,,
